EID,CaptureTime,SUID,Event,Version,WireName,Headline,TimeOfArrival,LanguageString,Web_URL,Hot_Level,TimeOfUpdate,AssignedTickersId,AssignedTickersScore,Assigned_ID_BB_GLOBAL_COMPANY,Assigned_ID_BB_GLOBAL,AssignedTopicsId,Assigned_Topics_Score,AssignedPeopleId,AssignedPeopleScore,DerivedTickersId,DerivedTickersScore,Derived_ID_BB_GLOBAL_COMPANY,Derived_ID_BB_GLOBAL,DerivedTopicsId,DerivedTopicsScore,DerivedPeopleId,DerivedPeopleScore
80001,2021-04-22T21:37:01.497+00:00,QRSQTUT0AFB4,UPDATE_ATTRIBUTE,ORIGINAL,BN,*RWE HALTS NEURATH-E GERMAN LIGNITE PLANT UNTIL TUESDAY: EEX,2021-04-19T05:49:06.306+00:00,ENGLISH,,0,2021-04-22T21:37:01.390+00:00,RWE@GR,95,BBG001FFFZ58,BBG000BBQ012,BIZNEWS;MSCIWORLD;ACEXCLUDE;BUSINESS;BFWPWREU;NRGMARKET;HEADS;BFWFOCUS;ELC;BFWPWR;UTI;RIF;EMC;EUROPE;GER;VOLTOUT;COS;CMDMARKET;FINNEWS;PWRMARKET;MSCIDVEUR,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,18713753,70,RWE@GR,96,BBG001FFFZ58,BBG000BBQ012,BIZNEWS;MSCIWORLD;ACEXCLUDE;CPNYCNT1;BUSINESS;G7MEMB;BFWPWREU;BONDWIRES;NRG;NRGMARKET;HEADS;MISC;EPWRMARKET;BFWFOCUS;MARKETS;GOV;SERVOUT;CMD;REGIONFILT;EMEAREGION;EQUITYKEY;CEU;BGOVBILLGO;ELC;BFWPWR;WORLD;GENEVENT;INDUSTRIES;DEVECO;UTI;G10MEMB;RIF;GEN;EMC;EUROPE;GER;VOLTOUT;CMDKEY;COS;SRCRANK1;CMDMARKET;BGOVCODES;FINNEWS;GRNEWS;PWRMARKET;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;GEGOV;MSCIDVEUR;WEU,100;100;70;100;100;85;100;100;100;100;100;100;100;100;100;50;70;100;50;96;100;85;100;100;100;100;70;100;85;100;85;100;70;96;96;85;70;100;100;100;100;100;100;50;100;100;50;100;100;50;100;85,18713753,70
80001,2021-03-04T08:05:36.048+00:00,QPFQHBDWLU6W,ADD_STORY,ORIGINAL,BFW,*标普500指数期货收复失地，目前基本持平,2021-03-04T08:05:35.972+00:00,CHINESE_SIMP,,0,2021-03-04T08:05:35.976+00:00,,,,,BIZNEWS;MSCIWORLD;NORTHAM;ACEXCLUDE;BUSINESS;HEADS;BFWEQCH;MARKETS;USS;US;BFWCH;CSM;EUROPE;STK;MSCINAMER;FINNEWS;BFWEQ;FIRSTWORD;BFW;EURSTK,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17396556;19241473,70;70,,,,,BIZNEWS;CBN;MSCIWORLD;NORTHAM;EQTY;NORTHAMSTK;ACEXCLUDE;BUSINESS;G7MEMB;BONDWIRES;FUTURES;HEADS;MISC;BFWFOCUS;BFWEQCH;MARKETS;USS;US;EMEAREGION;EQUITYKEY;BGOVBILLGO;DRV;WORLD;BFWCH;CSM;BNLANG;DEVECO;G10MEMB;EUROPE;STK;SRCRANK1;MSCINAMER;BGOVCODES;FINNEWS;BFWEQ;SPREGIONS;FIRSTWORD;BFW;EURSTK,100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;100;70,17396556;19241473,70;70
80178,2021-08-21T10:52:42.170+00:00,QY6RJTMB2SJT,ADD_STORY,ORIGINAL,BLG,FinSMEs: Balto Raises $37.5M in Series B Funding,2021-08-21T10:52:41.993+00:00,ENGLISH,https://www.finsmes.com/2021/08/balto-raises-37-5m-in-series-b-funding.html,0,2021-08-21T10:52:41.999+00:00,,,,,CORPFIN;BIZNEWS;FIN;BUSINESS;VC;PE;COS;COEVNT;FINNEWS,70;70;70;70;70;70;70;70;70,,,0731989D;574765Z;PE19782;1672977D,90;65;90;90,BBG00462LT58;BBG001FGBPY0;BBG00MNPW4T5;BBG00MH6DQL4,BBG00462LT67;BBG000PXN2C6;BBG00MNPW8W2;BBG00MH6DRK3,CORPFIN;BIZNEWS;FIN;DEBTKEY;BUSINESS;MISC;MISCCOS;CREDITKEY;SRCRANK2;INDUSTRIES;VC;PE;ASSETMGMT;COS;COEVNT;FINNEWS;VCFUNDING,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100,19950288,70
80001,2021-04-25T22:13:31.100+00:00,QRUV3GDWRGG4,UPDATE_ATTRIBUTE,ORIGINAL,BFW,*新东方 第三季度调整后每ADS收益10美分，市场预估7.0美分,2021-04-20T09:16:28.130+00:00,CHINESE_SIMP,,0,2021-04-25T22:13:30.883+00:00,EDU,95,BBG001FMX2C8,BBG000PTRRM5,BIZNEWS;MSCIWORLD;NORTHAM;ERN;ACEXCLUDE;ASIAX;BUSINESS;HEADS;US;NASIA;BRIC;CMP;MSCIEMAS;CHINA;COS;MSCINAMER;FINNEWS;HEADGEN;EM;FIRSTWORD;EDU;BFW;ASIA;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,EDU,98,BBG001FMX2C8,BBG000PTRRM5,BIZNEWS;CBN;MSCIWORLD;NORTHAM;ERN;ACEXCLUDE;CPNYCNT1;ASIAX;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;US;NASIA;EQUITYKEY;BRIC;BGOVBILLGO;WORLD;BNLANG;DEVECO;CMP;G10MEMB;MSCIEMAS;CHINA;COS;SRCRANK1;MSCINAMER;BGOVCODES;FINNEWS;HEADGEN;SPREGIONS;EM;FIRSTWORD;EDU;BFW;ASIA;CMPAUTO,100;100;100;91;70;70;100;98;98;70;100;100;100;70;91;100;91;100;100;100;70;100;70;100;70;91;100;100;100;100;100;100;91;100;70;100;91;100,,
80001,2021-02-02T14:55:31.961+00:00,QNWPGJQPKJCX,ADD_STORY,ORIGINAL,BN,TRADING TO RESUME AT :103000  0000EI@CN (TORONTO),2021-02-02T14:55:31.906+00:00,ENGLISH,,0,2021-02-02T14:55:31.909+00:00,,,,,BIZNEWS;MSCIWORLD;BUSINESS;HLT;MARKETS;CANADA;CMP;STK;MSCINAMER;FINNEWS;ORIGINAL;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70,,,,,,,BIZNEWS;MSCIWORLD;NORTHAM;BUSINESS;G7MEMB;BONDWIRES;MISC;HLT;MARKETS;CANADA;BGOVBILLGO;MAJOR;WORLD;COMMONW;DEVECO;CMP;G10MEMB;STK;SRCRANK1;MSCINAMER;BGOVCODES;FINNEWS;SPREGIONS;RESUME;ORIGINAL;CMPAUTO,100;100;70;100;70;100;100;100;100;70;100;100;100;70;70;100;70;100;100;100;100;100;100;100;100;100,,
80178,2020-12-12T22:27:35.845+00:00,QL8ZPZMB2SJQ,ADD_STORY,ORIGINAL,WE9,Motorsport: Porsche reveals 2021 911 GT3 Supercup car,2020-12-12T22:27:35.667+00:00,ENGLISH,https://www.motorsport.com/psc/news/porsche-2021-911-gt3-supercup/4926081/,0,2020-12-12T22:27:35.671+00:00,,,,,SPORTS;AUTORACE,70;70,,,,,,,NORTHAM;MISC;EMEAREGION;WORLD;SPORTS;EUROPE;BENELUX;AUTORACE;SRCRANK3;SPREGIONS,50;100;39;70;91;39;39;70;100;39,,
80001,2021-02-14T22:34:54.947+00:00,QODHCST1UM0W,UPDATE_ATTRIBUTE,ORIGINAL,BN,*EQR COO: 70% OF NYC LEASE APPLICANTS GOT TWO MONTHS FREE RENT,2021-02-11T16:19:40.140+00:00,ENGLISH,,0,2021-02-14T22:34:54.847+00:00,EQR,95,BBG001FFQBK2,BBG000BG8M31,BIZNEWS;MSCIWORLD;NORTHAM;FIN;ERN;ACEXCLUDE;BUSINESS;REL;HEADS;US;IL;USMW;CREMULTI;COS;MSCINAMER;FINNEWS;REIT,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16199709;21026539,70;70,EQR,96,BBG001FFQBK2,BBG000BG8M31,NYC;BIZNEWS;MSCIWORLD;NORTHAM;NY;FIN;ERN;ACEXCLUDE;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;REL;HEADS;MISC;MARKETS;FND;US;CRE;IL;USMW;EQUITYKEY;BGOVBILLGO;ALLFND;PADDIST;WORLD;INDUSTRIES;DEVECO;G10MEMB;USMA;CREMULTI;PADD2;METRO;COS;SRCRANK1;MSCINAMER;BGOVCODES;FINNEWS;SPREGIONS;REIT;ALLSTATES;KEYCRE;PADD1,100;100;100;100;100;100;100;70;100;100;100;100;98;100;100;70;70;100;70;70;91;100;100;70;100;100;100;100;100;100;70;70;100;100;100;100;100;100;100;70;100;100;100,16199709;21026539,70;70
80001,2021-06-10T21:44:03.531+00:00,QUB9PLDWLU6O,UPDATE_ATTRIBUTE,ORIGINAL,BFW,*中国5月份以美元计价出口同比增长27.9% 预估为32.1%,2021-06-07T03:00:57.594+00:00,CHINESE_SIMP,,1,2021-06-10T21:44:03.326+00:00,,,,,ALLHOT;BIZNEWS;MSCIWORLD;GLOBALMACR;ECOSTAT;ACEXCLUDE;TRN;ASIAX;BUSINESS;HEADS;BRICECO;BFWEQCH;MARKETS;GOV;ELE;NASIA;BRIC;MAC;HOT;TOP;BFWCH;CHECO;RIF;BFWRTCH;MSCIEMAS;FRX;CHINA;CECO;COS;CFWFX;ECO;FINNEWS;TOPBFW;EM;FIRSTWORD;BON;BFW;ASIA;GBN;TRD,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17900668,70,,,,,METALKEY;ALLHOT;BIZNEWS;CBN;MSCIWORLD;GLOBALMACR;EQTY;ECOSTAT;ACEXCLUDE;TRN;DEBTKEY;ASIAX;BUSINESS;HAR;BONDWIRES;HEADS;BRICECO;MISC;BFWFOCUS;FIALL;BFWEQCH;MARKETS;GOV;ELE;NASIA;BFWFI;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;BRIC;AGRKEY;BFWRATE;BGOVBILLGO;MAC;HOT;MAJOR;TOP;WORLD;BFWCH;FXKEY;INDUSTRIES;BNLANG;TEC;OILKEY;CHECO;RIF;BFWRTCH;BROKERLITE;INDUSTRIAL;MSCIEMAS;FRX;TIMENI;INMONEY;MTGEKEY;CHINA;CMDKEY;CECO;COS;SRCRANK1;TIMECO;CFWFX;ECO;BGOVCODES;FINNEWS;BFWEQ;BZNEWS;TOPBFW;SPREGIONS;POLIRISK;NRGKEY;EM;FIRSTWORD;CMDGLOMAC;BON;BFW;RATESKEY;INEQUITY;ASIA;GBN;FIASST;TRD,100;100;100;100;100;100;100;70;70;70;100;100;100;70;100;100;100;100;100;70;100;100;100;70;100;100;100;100;100;100;100;100;100;100;70;100;100;100;100;100;100;98;100;70;100;100;100;100;100;91;100;70;100;100;100;100;100;100;100;100;100;100;100;100;100;100;90;100;100;100;100;100;100;100;91;100;100;100;100;70;70;100,17900668,70
80178,2021-04-21T12:05:54.797+00:00,QRWXLUMB2SK9,ADD_STORY,ORIGINAL,NS5,Sakhalin.info: На Сахалине от ковида умерла женщина,2021-04-21T12:05:54.656+00:00,RUSSIAN,https://sakhalin.info/news/205759,0,2021-04-21T12:05:54.661+00:00,,,,,,,,,,,,,VIRALILL;GENHEA;MISC;INFECT;ILLNESS;CORONAVIR;SRCRANK3,100;100;100;100;100;100;100,,
80178,2021-02-02T22:38:13.593+00:00,QNXAVPMB2SJM,UPDATE_ATTRIBUTE,ORIGINAL,BLG,StockTalk: Hillenbrand FQ1 2021 Earnings Preview,2021-02-02T22:38:13.274+00:00,ENGLISH,https://seekingalpha.com/news/3657329-hillenbrand-fq1-2021-earnings-preview?utm_source=bloomberg_st&utm_medium=referral,0,2021-02-02T22:38:13.374+00:00,,,,,SENTIMENT;POSNEWS,70;70,,,HI,96,BBG001FLDWR0,BBG000KT0GV3,CPNYCNT1;MISC;SENTIMENT;POSNEWS;SRCRANK5,100;100;100;100;100,,
80178,2021-01-15T13:07:36.989+00:00,QMZ8GOMB2SK2,ADD_STORY,ORIGINAL,NS5,"Roma: CORONAVIRUS: DPCM, STRETTA MOVIDA, STOP ASPORTO PER BAR ED ENOTECHE DOPO 18",2021-01-15T13:07:36.942+00:00,ITALIAN,https://www.ilroma.net/content/coronavirus-dpcm-stretta-movida-stop-asporto-bar-ed-enoteche-dopo-18,0,2021-01-15T13:07:36.946+00:00,,,,,,,,,,,,,VIRALILL;GENHEA;MISC;INFECT;ILLNESS;CORONAVIR;SRCRANK4,100;100;100;100;100;100;100,20619512,95
80001,2021-01-19T14:33:10.529+00:00,QN6E9NDWRGG5,UPDATE_ATTRIBUTE,ORIGINAL,BFW,Gazprom Warns of Political Risks to Nord Stream 2 Gas Pipeline,2021-01-19T11:03:58.951+00:00,ENGLISH,,0,2021-01-19T14:33:10.276+00:00,GAZP@RM,95,BBG001FGKDB2,BBG004730RP0,BIZNEWS;MSCIWORLD;RUSSIA;NRG;NRGMARKET;OIL;READ100;BFWEQEM;GASMARKET;BRIC;READ25;GAS;RUSTOP;CIS;BFWGAS;PIP;ALLTOP;EMC;EUROPE;READ50;GER;CMDMARKET;EEU;MSCIEMEUR;READ;EM;FIRSTWORD;OILIND;BFW;ORIGINAL;MSCIDVEUR,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17846539;18797926;18897990;20649016,70;70;70;70,GAZP@RM,96,BBG001FGKDB2,BBG004730RP0,METALKEY;BIZNEWS;MSCIWORLD;EQTY;RUSSIA;EXUSSR;CPNYCNT1;ASIAX;BUSINESS;G7MEMB;BONDWIRES;NRG;NRGMARKET;OIL;MISC;BFWFOCUS;EGASMARKET;MARKETS;GOV;READ100;CMD;REGIONFILT;BFWEQEM;EMEAREGION;GASMARKET;RUNEWS;EQUITYKEY;CEU;OILGASCOAL;BRIC;READ25;BGOVBILLGO;GAS;MAJOR;POL;WORLD;RUSTOP;EAEU;BIENGPIPE;INDUSTRIES;DEVECO;CIS;G10MEMB;BFWGAS;PIP;GEN;CASPIAN;ALLTOP;NRGIND;EMC;EUROPE;READ50;GER;TIMENI;CASIA;BICODES;CMDKEY;COS;SRCRANK1;TIMECO;CMDMARKET;EEU;BGOVCODES;EBN;BFWEQ;SPREGIONS;MSCIEMEUR;READ;POLIRISK;NRGKEY;EM;FIRSTWORD;BON;OILIND;BFW;ORIGINAL;INTBOND;MSCIDVEUR;WEU,77;100;100;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;77;100;100;100;100;100;100;100;100;70;100;100;100;100;100;100;77;100;100;100;100;98;70;100;70;100;100;77;100;100;98;91;100;100;70;100;100;100;100;98;100;100;100;100;100;39;100;100;100;100;77;100;100;100;39;98;100;100;39;100;70,17846539;18797926;18897990;20649016,70;70;70;70
80001,2020-10-20T11:30:01.610+00:00,QIHZY0DWX2QR,UPDATE_ATTRIBUTE,ORIGINAL,BN,*ALBERTSONS COS 2Q ADJ EBITDA $948.4M,2020-10-20T11:30:00.451+00:00,ENGLISH,,0,2020-10-20T11:30:00.771+00:00,ACI,95,BBG009KG16X1,BBG009KG1750,BIZNEWS;MSCIWORLD;NORTHAM;ERN;ACEXCLUDE;BUSINESS;CONS;HEADS;US;USWE;CMP;SENTIMENT;COS;MSCINAMER;FINNEWS;HEADGEN;POSNEWS;ID;CMPAUTO,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,,,ACI,96,BBG009KG16X1,BBG009KG1750,BIZNEWS;PADD4;MSCIWORLD;NORTHAM;ERN;ACEXCLUDE;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;CONS;HEADS;MISC;US;EQUITYKEY;USWE;BGOVBILLGO;PADDIST;WORLD;INDUSTRIES;DEVECO;CMP;G10MEMB;SENTIMENT;COS;SRCRANK1;MSCINAMER;BGOVCODES;FINNEWS;HEADGEN;POSNEWS;SPREGIONS;ALLSTATES;ID;CMPAUTO,100;70;100;98;100;70;100;100;91;100;70;100;100;91;100;100;100;70;100;70;91;100;91;100;100;100;100;100;100;100;100;100;70;70;100,,
80001,2021-04-10T11:45:15.564+00:00,QRCIMBT1UM0W,UPDATE_ATTRIBUTE,ORIGINAL,BN,Your Weekend Reading: Banks Move to Protect Staff Mental Health,2021-04-10T11:30:11.160+00:00,ENGLISH,,0,2021-04-10T11:45:15.258+00:00,,,,,WEEKENDNL;BBIZ;ONWEB;ORIGINAL,70;70;70;70,20216864;4763512,70;70,TD@CN;JPM,90;72,BBG001FF8Y31;BBG001FDYBX4,BBG000BCRMB0;BBG000DMBXR2,REPPARTY;BIZNEWS;TECSVC;MSCIWORLD;NORTHAM;FIN;WEEKENDNL;USGOV;BBIZ;ONWEB;ASIAX;BUSINESS;G7MEMB;BITCOIN;BONDWIRES;DRG;BUD;GENHEA;MISC;MISCCOS;G7ECOS;FIALL;GOV;US;ATTACHMENT;BLC;HEA;USECO;EXE;BGOVBILLGO;WEBNEWSLTR;MAJOR;WORLD;INDUSTRIES;DEVECO;TEC;PHOTO;INSTFIN;CEN;G10MEMB;GEN;DIGITALCUR;EMPBEN;VACCINE;FINTECH;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;DC;FRXDIGITAL;FED;SPREGIONS;POLIRISK;SCR;MEDICAL;ORIGINAL;FIASST,90;100;92;97;97;50;100;97;100;100;75;100;97;71;100;44;39;44;100;50;50;50;99;97;100;100;44;50;39;100;100;100;100;98;97;92;100;50;50;97;39;71;50;44;92;50;99;100;50;97;100;97;92;50;100;99;50;44;100;50,13387985;1484062;20216864;4763512,95;70;70;70
80001,2020-09-04T03:04:28.067+00:00,QG45V9T0G1L4,ADD_STORY,ORIGINAL,BFW,中國商務部對美國正丙醇實施臨時反補貼措施，徵收最高37.7%的保證金,2020-09-04T03:04:27.818+00:00,CHINESE_TRAD,,0,2020-09-04T03:04:27.835+00:00,MOCZ@CH,95,BBG001FXRBJ4,BBG000BFV696,BIZNEWS;MSCIWORLD;NORTHAM;ASIAX;BUSINESS;BRICECO;BFWEQCH;GOV;US;NASIA;TARIFF;BRIC;PLASTICS;BFWCH;CHECO;CHGOV;MSCIEMAS;CHM;CHINA;CHCOM;CECO;COS;ECO;MSCINAMER;FINNEWS;EM;FIRSTWORD;BFW;ORIGINAL;LLTRANS;ASIA;TRD,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,19790189;21791182,70;70,MOCZ@CH;DD;DOW,95;85;85,BBG001FXRBJ4;BBG00BN8S8L1;BBG00BN965M8,BBG000BFV696;BBG00BN961G4;BBG00BN96922,BIZNEWS;MSCIWORLD;NORTHAM;MANU;EQTY;ASIAX;BUSINESS;G7MEMB;BONDWIRES;BRICECO;MISC;BFWFOCUS;BFWEQCH;GOV;US;NASIA;REGIONFILT;BASIC;RUNEWS;EQUITYKEY;TARIFF;BRIC;BGOVBILLGO;MAJOR;WORLD;PLASTICS;BFWCH;INDUSTRIES;BNLANG;DEVECO;CHECO;G10MEMB;CHGOV;INDUSTRIAL;MSCIEMAS;CHM;CHINA;CHCOM;CECO;COS;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BFWEQ;HBN;SPREGIONS;POLIRISK;EM;FIRSTWORD;BFW;ORIGINAL;LLTRANS;ASIA;TRD,100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;96;70;96;100;70;100;100;100;100;100;100;100;100;100;70;100;100;100;100;70;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;91,19790189;21791182,70;70
80001,2021-01-05T22:47:17.096+00:00,QMGOOET0G1KX,UPDATE_ATTRIBUTE,ORIGINAL,BFW,Braskem Says BRL 3b Charge for Alagoas Salt Mine Temp. Suspended,2021-01-05T12:45:56.568+00:00,ENGLISH,,0,2021-01-05T22:47:16.851+00:00,BRKM5@BZ,95,BBG001FGN483,BBG000BSD386,BIZNEWS;BUSINESS;MARKETS;LATAM;CMD;BFWEQEM;LATTOPZ7;BRIC;READ25;LATTOPZ6;BFWBR;BRAZIL;ALLTOP;LATTOP;BZTOP;READ50;CHM;COS;FINNEWS;READ;EM;FIRSTWORD;BFW;ORIGINAL;LLTRANS;SOUTHAM,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,17129549,70,BRKM5@BZ,96,BBG001FGN483,BBG000BSD386,BIZNEWS;MSCIWORLD;EQTY;CPNYCNT1;BUSINESS;BONDWIRES;MSCILATAM;MISC;BFWFOCUS;MARKETS;LATAM;CMD;REGIONFILT;BFWEQEM;BASIC;LATTOPZ7;RUNEWS;EQUITYKEY;BRIC;READ25;BGOVBILLGO;LATTOPZ6;WORLD;BFWBR;INDUSTRIES;BRAZIL;ALLTOP;LATTOP;BZTOP;READ50;TIMENI;CHM;CMDKEY;COS;SRCRANK1;TIMECO;BGOVCODES;FINNEWS;BFWEQ;BZNEWS;SPREGIONS;READ;EM;FIRSTWORD;BFW;ORIGINAL;LLTRANS;SOUTHAM,100;70;100;100;100;100;70;100;100;70;100;70;100;100;70;100;96;100;91;100;100;100;100;100;70;70;100;100;100;100;100;70;100;91;100;100;100;100;100;100;100;100;100;100;100;100;100;91,17129549,70
80001,2020-11-10T11:44:25.404+00:00,QJKWM1T0G1KX,ADD_STORY,ORIGINAL,JBN,*ＥＵ、アマゾンの電子商取引慣行巡り２件目の調査開始,2020-11-10T11:44:25.345+00:00,JAPANESE,,0,2020-11-10T11:44:25.356+00:00,AMZN,95,BBG001FK8HZ2,BBG000BVPV84,BIZNEWS;MSCIWORLD;NORTHAM;ANTITRUST;ACEXCLUDE;BUSINESS;TMT;HEADS;NEGNEWS;LAW;GOV;USPN;US;ECOM;GOVMISC;WA;TEC;JFALL;EUROPE;COS;INTERNET;MSCINAMER;FINNEWS;RET;BFWEQ;JNEWS;BFWJN;BFWJP;RULES;EU,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,1841431;19456566;2001115,70;70;70,AMZN,96,BBG001FK8HZ2,BBG000BVPV84,BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EQTY;ANTITRUST;CONSD;ACEXCLUDE;JBN;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;CONS;TMT;HEADS;NEGNEWS;MISC;BFWFOCUS;LAW;JHEAD;GOV;USPN;US;EMEAREGION;CREDITKEY;EQUITYKEY;ECOM;ESGCONTROV;PADDIST;WORLD;GOVMISC;FXKEY;INDUSTRIES;DEVECO;WA;TEC;RETD;G10MEMB;JFALL;EUROPE;ESGRES;COS;SRCRANK1;INTERNET;PADD5;MSCINAMER;FINNEWS;RET;BFWEQ;LAWPRAC;JNEWS;BFWJN;SPREGIONS;POLIRISK;BFWJP;RULES;FIRSTWORD;EU;JPALL;ALLSTATES;RATESKEY,100;100;98;100;100;70;100;70;100;100;100;100;91;100;100;100;100;100;100;91;100;100;91;91;70;100;100;100;70;70;100;100;100;100;91;70;100;100;91;100;70;100;100;100;100;70;100;100;70;100;70;100;100;100;100;100;70;100;99;100;70;100,1841431;19456566;2001115,70;70;70
80178,2020-09-29T12:28:23.253+00:00,QHF6NBMB2SJN,ADD_STORY,ORIGINAL,NS5,"Top Sport: Автобиографията на Димитър Пенев ""Стратега"" излезе от печат",2020-09-29T12:28:23.112+00:00,BULGARIAN,https://topsport.bg/cska/avtobiografiyata-na-dimitar-penev-stratega-izleze-ot-pechat.html,0,2020-09-29T12:28:23.128+00:00,,,,,,,,,,,,,MISC;SRCRANK3,100;100,,
80001,2021-06-11T22:12:55.505+00:00,QUK5PJDWLU6C,ADD_STORY,ORIGINAL,BFW,*INVENERGY SAID OPERATIONS WEREN'T IMPACTED,2021-06-11T22:12:55.420+00:00,ENGLISH,,0,2021-06-11T22:12:55.425+00:00,523033Z,95,BBG001GZSPD2,BBG000QRT2M1,BIZNEWS;ACEXCLUDE;BUSINESS;ALTNRG;TMT;HEADS;CODEWARS;CYBERATT;TEC;SOLAR;ITSECURE;RIF;NRGIND;COS;FINNEWS;FIRSTWORD;WIND;BFW,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,19366624,70,523033Z,96,BBG001GZSPD2,BBG000QRT2M1,BIZNEWS;ACEXCLUDE;CPNYCNT1;BUSINESS;ALTNRG;BONDWIRES;TMT;NRG;HEADS;MISC;CMD;HUMANDIS;EQUITYKEY;CODEWARS;BGOVBILLGO;ESGCONTROV;CYBERATT;GENEVENT;INDUSTRIES;TEC;SOLAR;ITSECURE;RIF;GEN;NRGIND;CMDKEY;COS;SRCRANK1;BGOVCODES;FINNEWS;NRGKEY;FIRSTWORD;WIND;BFW,100;70;100;100;98;100;100;100;100;100;100;70;100;100;100;70;70;70;100;100;70;91;100;70;100;98;100;100;100;100;100;100;70;100,19366624,70
80001,2021-07-22T23:30:24.406+00:00,QWNJOBDWX2QM,UPDATE_ATTRIBUTE,ORIGINAL,BN,Related Cos. Is Sued Over ‘Poor Door’ Claims at Hudson Yards,2021-07-22T22:27:52.420+00:00,ENGLISH,,0,2021-07-22T23:30:24.099+00:00,,,,,MANHATTAN;BIZNEWS;AMFEAT;ONWEB;ALLWWCUR;WEALTH;REL;READ150;READ100;EQUALITY;WWTOPAM;READ25;WWTOP;TOPBIZMKT;TOP;WWTOPBIZ;ALLTOP;READ50;READ250;READ;WWTOPZ3;ORIGINAL;WWTOPFEAT,70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70,16199709;17722450;4782491,70;70;70,20378Z;1011839Z;1070L,98;65;65,BBG001GJFH68;BBG001G0MQ70;BBG001G70LT6,BBG000C1LZH4;BBG000RLH1D8;BBG000BX5SR8,MANHATTAN;METALKEY;NYC;BIZNEWS;MSCIWORLD;NORTHAM;NY;AMFEAT;FIN;ONWEB;BUSINESS;ALLWWCUR;G7MEMB;BONDWIRES;WEALTH;REL;LITIGATE;MISC;READ150;LAW;READ100;US;ATTACHMENT;EQUALITY;EQUITYKEY;WWTOPAM;AGRKEY;READ25;BGOVBILLGO;WWTOP;ESGCONTROV;TOPBIZMKT;MAJOR;TOP;PADDIST;WORLD;WWTOPBIZ;INDUSTRIES;DEVECO;PHOTO;OILKEY;FAMOFFNEWS;G10MEMB;USMA;ALLTOP;CIVPRO;ESGRES;READ50;TIMENI;METRO;LAWSUITS;CMDKEY;COS;SRCRANK1;TIMECO;MSCINAMER;BGOVCODES;READ250;NEGATIVE;SPREGIONS;READ;NRGKEY;WWTOPZ3;CMDGLOMAC;DIVERSITY;ORIGINAL;WWTOPFEAT;ALLSTATES;PADD1,100;100;100;100;100;100;100;100;70;100;70;100;100;100;70;70;99;100;100;100;100;100;100;70;100;100;100;100;100;100;99;100;100;100;100;100;100;70;100;100;100;100;100;100;100;100;100;100;100;100;99;100;70;100;100;100;100;100;100;100;100;100;100;100;65;100;100;100;100,16199709;17722450;4782491,70;70;70
